adsh,tag,version,ddate,qtrs,uom,segments,coreg,value,footnote,quarter,year
0001564590-20-008171,ComprehensiveIncomeNetOfTax,us-gaap/2019,20191231,4,USD,,,-22944000.0,,q1,2020
0001213900-20-006499,CommitmentsAndContingencies,us-gaap/2019,20191231,0,USD,,,,,q1,2020
0001038509-20-000007,OtherInvestments,us-gaap/2019,20191231,0,USD,FairValueByFairValueHierarchyLevel=FairValueInputsLevel2;FairValueByMeasurementFrequency=FairValueMeasurementsRecurring;,,34413000.0,,q1,2020
0001193125-20-049021,StockholdersEquity,us-gaap/2019,20191231,0,USD,EquityComponents=AdditionalPaidInCapital;,,639567000.0,,q1,2020
0001493152-20-005264,StockholdersEquity,us-gaap/2019,20191231,0,USD,EquityComponents=AdditionalPaidInCapital;,,360330.0,,q1,2020
0000715072-20-000046,StockIssuedDuringPeriodValueShareBasedCompensation,us-gaap/2019,20171231,4,USD,,,-2190000.0,,q1,2020
0000887919-20-000006,TaxesOther,us-gaap/2019,20191231,4,USD,,,973000.0,,q1,2020
0001535527-20-000006,TemporaryEquityAccretionToRedemptionValueAdjustment,us-gaap/2019,20190131,4,USD,,,0.0,,q1,2020
0000910638-20-000010,TreasuryStockShares,us-gaap/2019,20191231,0,shares,,,3670000.0,,q1,2020
0000764180-20-000018,NetCashProvidedByUsedInOperatingActivities,us-gaap/2019,20171231,4,USD,ConsolidatedEntities=ParentCompany;ConsolidationItems=ReportableLegalEntities;,,6910000000.0,,q1,2020
0001104659-20-033991,NetIncomeLossPerOutstandingLimitedPartnershipUnitBasicNetOfTax,us-gaap/2019,20191231,4,USD,LegalEntity=UnitedStates3xOilFund;,UnitedStates3xOilFund,7.02,"Based on Net asset value and weighted average shares outstanding as of December 11, 2019.",q1,2020
0001558370-20-002034,CostOfGoodsAndServiceExcludingDepreciationDepletionAndAmortization,us-gaap/2019,20171231,4,USD,ProductOrService=TechnologyService;,,9155000.0,,q1,2020
0001185185-20-000304,Revenues,us-gaap/2019,20190131,1,USD,ProductOrService=SatelliteRevenue;,,5987000.0,,q1,2020
0001564590-20-011878,Goodwill,us-gaap/2019,20180930,0,USD,BusinessAcquisition=VinimayaIncDbaAquiire;,,41695000.0,,q1,2020
0001675820-20-000006,EarningsPerShareBasic,us-gaap/2019,20180930,1,USD,,,-0.19,,q1,2020
0001025835-20-000014,EarningsPerShareDiluted,us-gaap/2019,20180331,1,USD,,,0.9,,q1,2020
0001140361-20-006788,EarningsPerShareDiluted,us-gaap/2019,20200131,4,USD,,,2.14,,q1,2020
0000003570-20-000043,OperatingLeaseLiabilityNoncurrent,us-gaap/2019,20181231,0,USD,ConsolidatedEntities=ParentCompany;,,0.0,,q1,2020
0001319161-20-000008,MinorityInterest,us-gaap/2019,20191231,0,USD,ConsolidatedEntities=NonGuarantorSubsidiaries;ConsolidationItems=ReportableLegalEntities;,,17000000.0,,q1,2020
0001016178-20-000007,LoansAndLeasesReceivableNetOfDeferredIncome,us-gaap/2019,20191231,0,USD,FinancialInstrumentPerformanceStatus=NonperformingFinancingReceivable;FinancingReceivablePortfolioSegment=ResidentialPortfolioSegment;,,4053000.0,,q1,2020
0001590584-20-000029,RevenueFromContractWithCustomerExcludingAssessedTax,us-gaap/2018,20181231,4,USD,ProductOrService=ServiceAndOther;,,428829000.0,,q1,2020
0000918160-20-000029,RevenueFromContractWithCustomerExcludingAssessedTax,us-gaap/2019,20191231,4,USD,EquitySecuritiesByIndustry=AutomotiveMarket;,,4172200000.0,,q1,2020
0001047469-20-000074,PremiumsWrittenGross,us-gaap/2019,20180930,1,USD,Geographical=SC;,,690000.0,,q1,2020
0001096343-20-000039,ImpairmentOfInvestments,us-gaap/2019,20191231,4,USD,EquityComponents=AccumulatedNetUnrealizedInvestmentGainLoss;ReclassificationOutOfAccumulatedOtherComprehensiveIncome=ReclassificationOutOfAccumulatedOtherComprehensiveIncome;,,0.0,,q1,2020
0000313616-20-000041,Goodwill,us-gaap/2019,20171231,0,USD,BusinessSegments=Diagnostics;ConsolidationItems=OperatingSegments;,,7079500000.0,,q1,2020
0001213900-20-001457,CommonStockSharesOutstanding,us-gaap/2019,20181231,0,shares,,,45771422.0,,q1,2020
0001477932-20-000531,CompensationCostForCommonStockIssuedAmount,0001477932-20-000531,20191130,1,USD,,,3778500.0,,q1,2020
0001199835-20-000096,NotesPayableRelatedPartiesClassifiedCurrent,us-gaap/2019,20181231,0,USD,DebtInstrument=NotesPayable3;,,2000.0,,q1,2020
0001161154-20-000010,NetIncomeLossIncludingPortionAttributabletoNoncontrollingInterestExcludingPortionAttributabletoRedeemableNoncontrollingInterest,0001161154-20-000010,20181231,4,USD,PartnerCapitalComponents=PredecessorEquity;,,-5000000.0,,q1,2020
0001174850-20-000012,LoansAndLeasesReceivableGrossCarryingAmount,us-gaap/2018,20181231,0,USD,CreditRatingAMBest=Substandard;FinancingReceivablePortfolioSegment=ResidentialPortfolioSegment;LienCategory=FirstLien;,,2686000.0,,q1,2020
0001193125-20-088979,PropertyPlantAndEquipmentNet,us-gaap/2019,20191231,0,USD,ConsolidationItems=OperatingSegments;Geographical=NorthAmerica;Subsegments=CA;,,993000000.0,,q1,2020
0001193125-20-010195,CostsAndExpensesRelatedParty,us-gaap/2019,20180930,2,USD,IncomeStatementLocation=ResearchAndDevelopmentExpense;RelatedPartyTransaction=RoivantSciencesLtd;,,2734441.0,,q1,2020
0001564590-20-011408,RevenueFromContractWithCustomerExcludingAssessedTax,us-gaap/2019,20181231,4,USD,BusinessSegments=KodakSoftware;ProductOrService=OngoingServiceArrangements;,,48000000.0,,q1,2020
0001558370-20-000779,ConversionOfStockAmountConverted1,us-gaap/2019,20181231,4,USD,ClassOfStock=CommonClassB;EquityComponents=CommonStock;,,14000.0,,q1,2020
0001690820-20-000052,StockIssuedDuringPeriodSharesStockOptionsExercised,us-gaap/2019,20171231,3,shares,ClassOfStock=CommonClassA;EquityComponents=CommonStock;,,3000.0,,q1,2020
0001069202-20-000004,InventoryNet,us-gaap/2019,20181231,0,USD,ConsolidationItems=ConsolidationEliminations;,,-5500000.0,,q1,2020
0001584207-20-000011,LongTermDebt,us-gaap/2019,20191231,0,USD,VariableInterestEntitiesByClassificationOfEntity=VariableInterestEntityPrimaryBeneficiary;,,7600000000.0,,q1,2020
0000048287-20-000045,ShortTermInvestments,us-gaap/2019,20191231,0,USD,InvestmentType=EquitySecurities;,,0.0,,q1,2020
0001104659-20-034130,NetIncomeLoss,us-gaap/2019,20181231,4,USD,ClassOfStock=CommonClassA;,,0.0,,q1,2020
0000950103-20-006122,IncreaseDecreaseThroughChangeInEquityOfSubsidiaries,ifrs/2019,20181231,4,TWD,ComponentsOfEquity=UnrealizedGainsLossesOnFinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncome;,,0.0,,q1,2020
0001193125-20-047353,RealEstateInvestmentPropertyAtCost,us-gaap/2019,20191231,0,USD,RealEstateAndAccumulatedDepreciationDescriptionOfProperty=WalgreensEnterpriseAL;,,2775000.0,,q1,2020
0001562762-20-000053,OperatingExpense,ifrs/2019,20191231,4,GBP,ConsolidatedEntities=BarclaysBankGroup;ContinuingAndDiscontinuedOperations=ContinuingOperations;SegmentConsolidationItems=EliminationOfIntersegmentAmounts;,,241000000.0,,q1,2020
0000912958-20-000002,RevenueFromContractsWithCustomers,ifrs/2019,20191231,4,USD,ProductsAndServices=TelephoneAndEquipment;Segments=AfricaSegment;TimingOfTransferOfGoodsOrServices=GoodsOrServicesTransferredAtPointInTime;,,0.0,,q1,2020
0001213900-20-007917,PartnersCapital,us-gaap/2019,20191231,0,USD,ConsolidatedEntities=SeriesOfFrontierFunds;EquityComponents=NoncontrollingInterest;LegalEntity=GlobalFund;,,,,q1,2020
0001456772-20-000009,ImpairmentOfRealEstate,us-gaap/2019,20171231,4,USD,DisposalGroupClassification=DisposalGroupDisposedOfBySaleNotDiscontinuedOperations;Geographical=AlbuquerqueNM;MortgageLoansOnRealEstateDescriptionTypeOfProperty=OfficeProperty;RealEstateAndAccumulatedDepreciationDescriptionOfProperty=OnePropertyDisposition;,,230000.0,,q1,2020
0000930413-20-000859,DerivativeFinancialLiabilities,ifrs/2019,20181231,0,GBP,CategoriesOfFinancialAssets=TradingAndOther;CategoriesOfRelatedParties=TheGroup;,,9804000000.0,,q1,2020
0001062993-20-001241,NoncurrentInvestmentsOtherThanInvestmentsAccountedForUsingEquityMethod,ifrs/2019,20181231,0,CAD,ClassesOfFinancialInstruments=OrdinaryShares;OtherInvestmentsNameOfEntity=PharmadrugInc;,,0.0,,q1,2020
0000805676-20-000040,LoansAndLeasesReceivableAllowance,us-gaap/2019,20161231,0,USD,FinancingReceivableRecordedInvestmentByClassOfFinancingReceivable=FinanceLeasesPortfolioSegment;,,0.0,,q1,2020
0001553023-20-000025,RepaymentsOfLongTermCapitalLeaseObligations,us-gaap/2019,20181231,4,USD,ConsolidationItems=ConsolidationEliminations;,,0.0,,q1,2020
0001026214-20-000016,SecuritiesPurchasedUnderAgreementsToResell,us-gaap/2019,20181231,0,USD,FairValueByFairValueHierarchyLevel=FairValueInputsLevel3;FairValueByMeasurementBasis=EstimateOfFairValueFairValueDisclosure;,,0.0,,q1,2020
0001486159-20-000018,DerivativeLiabilitiesCurrent,us-gaap/2019,20181231,0,USD,ConsolidationItems=ConsolidationEliminations;,,0.0,,q1,2020
0001564590-20-008683,StockholdersEquity,us-gaap/2019,20191231,0,USD,EquityComponents=RetainedEarnings;,,-265441000.0,,q1,2020
0001104659-20-023889,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,us-gaap/2019,20171231,0,USD,EquityComponents=RetainedEarnings;,,21457000000.0,,q1,2020
0001140361-20-004374,NetIncomeLossAttributableToNoncontrollingInterestPermanentEquity,0001140361-20-004374,20181231,4,USD,EquityComponents=NoncontrollingInterest;,,5536000.0,,q1,2020
0000016160-20-000011,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,us-gaap/2019,20191130,0,USD,EquityComponents=NoncontrollingInterest;,,562000.0,,q1,2020
0001046995-20-000022,NetIncomeLoss,us-gaap/2019,20191231,4,USD,EquityComponents=RetainedEarnings;,,-4298000.0,,q1,2020
0001493152-20-002830,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,us-gaap/2019,20170331,0,USD,EquityComponents=CommonStock;,,125890.0,,q1,2020
0000791963-20-000006,StockholdersEquity,us-gaap/2019,20181231,0,USD,EquityComponents=AccumulatedOtherComprehensiveIncome;,,165000.0,,q1,2020
0001341141-20-000017,CommonStockSharesOutstanding,us-gaap/2019,20161231,0,shares,EquityComponents=CommonStock;,,38797000.0,,q1,2020
0001581068-20-000008,ConversionOfStockSharesConverted1,us-gaap/2019,20171231,4,shares,EquityComponents=CommonStock;,,403000.0,,q1,2020
0001017303-20-000016,NetIncomeLoss,us-gaap/2019,20181231,4,USD,EquityComponents=CommonStock;,,0.0,,q1,2020
0001688568-20-000008,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,us-gaap/2019,20181231,0,USD,EquityComponents=AdditionalPaidInCapital;,,11343000000.0,,q1,2020
0001688852-20-000014,AdditionalPaidInCapital,us-gaap/2019,20191231,0,USD,,,1132603000.0,,q1,2020
0001564590-20-005037,AccountsPayableCurrent,us-gaap/2019,20191231,0,USD,,,157600000.0,,q1,2020
0001109357-20-000053,ProceedsFromSaleAndMaturityOfOtherInvestments,us-gaap/2019,20191231,4,USD,LegalEntity=ExelonGenerationCoLLC;,ExelonGenerationCoLLC,10051000000.0,,q1,2020
0000898174-20-000005,AvailableForSaleSecuritiesDebtSecurities,us-gaap/2019,20181231,0,USD,FairValueByFairValueHierarchyLevel=FairValueInputsLevel1;FinancialInstrument=USTreasuryAndGovernment;,,2068000000.0,,q1,2020
0001564590-20-005038,NonoperatingIncomeExpense,us-gaap/2019,20171231,4,USD,LegalEntity=AllerganFinanceLimitedLiabilityCompany;,AllerganFinanceLimitedLiabilityCompany,-197900000.0,,q1,2020
0001096343-20-000039,OtherComprehensiveIncomeLossNetOfTax,us-gaap/2019,20191231,4,USD,EquityComponents=TotalEquity;,,303422000.0,,q1,2020
0001564590-20-007403,PaymentsToAcquirePropertyPlantAndEquipment,us-gaap/2019,20171231,4,USD,BusinessSegments=AllOtherSegments;ConsolidationItems=OperatingSegments;,,2000000.0,,q1,2020
0001156039-20-000003,DividendsCommonStock,us-gaap/2019,20191231,4,USD,,,822000000.0,,q1,2020
0001564618-20-000025,EarningsPerShareDiluted,us-gaap/2019,20191231,4,USD,,,4.46,,q1,2020
0001564590-20-004379,EquityMethodInvestmentDividendsOrDistributions,us-gaap/2019,20171231,4,USD,,,5700000.0,,q1,2020
0001558370-20-002031,DepreciationAndAmortization,us-gaap/2019,20171231,4,USD,,,68615000.0,,q1,2020
0000842518-20-000010,NoninterestIncome,us-gaap/2018,20181231,4,USD,BusinessSegments=InsuranceAgency;ConsolidationItems=OperatingSegments;,,,,q1,2020
0000092122-20-000017,PaymentsForProceedsFromOtherInvestingActivities,us-gaap/2019,20171231,4,USD,LegalEntity=GeorgiaPower;,GeorgiaPower,39000000.0,,q1,2020
0000894671-20-000010,LoansAndLeasesReceivableNetOfDeferredIncome,us-gaap/2019,20191231,0,USD,FinancialInstrumentPerformanceStatus=PerformingFinancingReceivable;FinancingReceivablePortfolioSegment=ConsumerAndResidentialPortfolioSegment;,,443063000.0,,q1,2020
0001493152-20-004899,ProvisionForLoanAndLeaseLosses,us-gaap/2019,20191231,4,USD,FinancingReceivablePortfolioSegment=MortgageLoansPortfolioSegment;FinancingReceivableRecordedInvestmentByClassOfFinancingReceivable=CommercialAndMultiFamilyMortgageLoans;,,6000.0,,q1,2020
0001553023-20-000025,ProceedsFromIssuanceOfUnsecuredDebt,us-gaap/2019,20181231,4,USD,ConsolidatedEntities=FinanceCoIssuer;,,0.0,,q1,2020
0001140361-20-003752,RevenueFromContractWithCustomerExcludingAssessedTax,us-gaap/2019,20171231,4,USD,BusinessSegments=Color;ConsolidationItems=OperatingSegments;,,526363000.0,,q1,2020
0001213900-20-002116,CostOfRevenue,us-gaap/2019,20190930,3,USD,,,1682000.0,,q1,2020
0000842180-20-000006,Debtcertificatesheldfortrading,0000842180-20-000006,20171231,0,EUR,,,0.0,,q1,2020
0001319161-20-000008,OperatingLeaseLiabilityNoncurrent,us-gaap/2019,20191231,0,USD,ConsolidatedEntities=ParentCompany;ConsolidationItems=ReportableLegalEntities;,,0.0,,q1,2020
0001564590-20-006608,LiabilitiesCurrent,us-gaap/2019,20181231,0,USD,AdjustmentsForNewAccountingPronouncements=AccountingStandardsUpdate201409;InitialApplicationPeriodCumulativeEffectTransition=CalculatedUnderRevenueGuidanceInEffectBeforeTopic606;,,68784000.0,,q1,2020
0001628280-20-002550,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,us-gaap/2019,20171231,0,USD,ClassOfStock=CommonClassA;EquityComponents=CommonStock;,,1604000.0,,q1,2020
0001007330-20-000003,RevenueFromContractWithCustomerExcludingAssessedTax,us-gaap/2019,20181231,4,USD,Geographical=ES;,,1094000.0,,q1,2020
0001213900-20-007917,InvestmentOwnedAtFairValue,us-gaap/2019,20191231,0,USD,ConsolidatedEntities=SeriesOfFrontierFunds;FinancialInstrument=VariousStockIndexFuturesContractsOceanic;InvestmentType=LongFuturesContracts;LegalEntity=BalancedFund;,,-21237.0,,q1,2020
0001047340-20-000020,StockRepurchasedDuringPeriodValue,us-gaap/2019,20191231,4,USD,EquityComponents=ParentIncludingNoncontrollingInterest;,,17900000.0,,q1,2020
0000096869-20-000007,EquityMethodInvestmentDeferredGainOnSale,us-gaap/2019,20190430,0,USD,ScheduleOfEquityMethodInvestmentEquityMethodInvesteeName=TRCMRC3LLC;,,1500000.0,,q1,2020
0001213900-20-007917,OtherLiabilities,us-gaap/2019,20191231,0,USD,ConsolidatedEntities=SeriesOfFrontierFunds;LegalEntity=LongShortCommodityFund;,,667.0,,q1,2020
0001089819-20-000004,RegulatedOperatingRevenueElectricNonNuclear,us-gaap/2019,20191231,4,USD,BusinessSegments=ClecoCajun;ConsolidationItems=OperatingSegments;,,375489000.0,,q1,2020
0001558370-20-002154,PaymentsToAcquireCommercialRealEstate,us-gaap/2019,20181231,4,USD,PropertyPlantAndEquipmentByType=RealEstateOperations;,,106600000.0,,q1,2020
0001445866-20-000276,StockholdersEquity,us-gaap/2019,20171231,0,USD,EquityComponents=PreferredStock;,,,,q1,2020
0001635984-20-000004,NetIncomeLoss,us-gaap/2019,20171231,4,USD,ClassOfStock=CommonClassA;,,107298000.0,,q1,2020
0001679688-20-000014,AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation,us-gaap/2019,20181231,4,USD,EquityComponents=Parent;,,34203000.0,,q1,2020
0000769397-20-000013,RevenueFromContractWithCustomerExcludingAssessedTax,us-gaap/2019,20190131,4,USD,Geographical=Americas;,,1049900000.0,,q1,2020
0000717588-20-000026,NetIncomeLoss,us-gaap/2019,20170331,1,USD,EquityComponents=RetainedEarnings;,,,,q1,2020
0001582244-20-000009,CommonStockSharesOutstanding,us-gaap/2019,20181231,0,shares,EquityComponents=CommonStock;,,3029678.0,,q1,2020
0001136893-20-000032,TreasuryStockValueAcquiredCostMethod,us-gaap/2019,20191231,4,USD,EquityComponents=TreasuryStock;,,400000000.0,,q1,2020
0001564590-20-011174,NetCashProvidedByUsedInInvestingActivities,us-gaap/2019,20191231,4,USD,,,-236952.0,,q1,2020
0001367859-20-000058,NetCashProvidedByUsedInInvestingActivities,us-gaap/2019,20181231,1,USD,,,-16946000.0,,q1,2020
0000315213-20-000029,NetCashProvidedByUsedInOperatingActivities,us-gaap/2019,20191231,4,USD,,,519629000.0,,q1,2020
0000851310-20-000006,NetIncomeLoss,us-gaap/2019,20190331,1,USD,,,-11306000.0,,q1,2020
0001015780-20-000065,NetIncomeLoss,us-gaap/2019,20180331,1,USD,,,247000000.0,,q1,2020
0001477932-20-001496,LiabilitiesCurrent,us-gaap/2019,20191231,0,USD,,,521068.0,,q1,2020
0001562762-20-000027,LiabilitiesAndStockholdersEquity,us-gaap/2019,20191231,0,USD,,,1712213000.0,,q1,2020
0001694426-20-000011,LongTermDebtCurrent,us-gaap/2019,20181231,0,USD,,,32000000.0,,q1,2020
0001705696-20-000048,InterestPaidNet,us-gaap/2019,20171231,1,USD,,,36779000.0,,q1,2020
0001193125-20-019640,IncreaseDecreaseInAccruedLiabilities,us-gaap/2019,20191231,2,USD,,,-8964000.0,,q1,2020
0001185185-20-000348,GeneralAndAdministrativeExpense,us-gaap/2020,20181231,4,USD,,,735175.0,,q1,2020
0001654954-20-003529,GrossProfit,us-gaap/2019,20191231,4,USD,,,0.0,,q1,2020
0001558370-20-002430,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,us-gaap/2019,20190930,1,USD,,,15910000.0,,q1,2020
0000929545-20-000012,IncomeTaxExpenseBenefit,us-gaap/2018,20190331,1,USD,,,186000.0,,q1,2020
0001437749-20-003038,IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,us-gaap/2019,20181231,3,USD,,,-22354.0,,q1,2020
0001015328-20-000067,IncreaseDecreaseInBrokerDealerRelatedReceivablesPayablesNet,us-gaap/2019,20171231,4,USD,,,1250000.0,,q1,2020
0001437749-20-003765,ProceedsFromPaymentsForOtherFinancingActivities,us-gaap/2019,20181231,4,USD,ConsolidatedEntities=Subsidiaries;ConsolidationItems=ReportableLegalEntities;,,0.0,,q1,2020
0001558370-20-002390,InvestmentOwnedUnrealizedGainLossOnOpenContractsNet,0001558370-20-002390,20181231,0,USD,ClassOfStock=LegacyOneClass;InvestmentByTertiaryType=Metals;Investments=OpenContracts;InvestmentSecondaryCategorization=ForeignFuturesPositions;InvestmentType=FuturesContracts;,,2190.0,,q1,2020
0001509589-20-000011,DerivativeLiabilitiesCurrent,us-gaap/2019,20191231,0,USD,,,6390000.0,,q1,2020
0000024090-20-000016,DeferredPolicyAcquisitionCostAmortizationExpense,us-gaap/2019,20171231,4,USD,,,29690000.0,,q1,2020
0001564590-20-003682,ContractWithCustomerLiabilityCurrent,us-gaap/2019,20190331,0,USD,,,16393000.0,,q1,2020
0001172222-20-000008,NetCashProvidedByUsedInFinancingActivities,us-gaap/2019,20171231,4,USD,ConsolidatedEntities=ParentCompany;ConsolidationItems=ReportableLegalEntities;,,-2921000.0,,q1,2020
0001169445-20-000002,EarningsPerShareBasic,us-gaap/2019,20181231,1,USD,,,0.54,,q1,2020
0001564590-20-004072,EarningsPerShareBasic,us-gaap/2019,20181231,1,USD,,,0.08,,q1,2020
0001660734-20-000015,DerivativeLiabilities,us-gaap/2019,20191231,0,USD,,,36087000.0,,q1,2020
0001262463-20-000066,DueToRelatedPartiesCurrent,us-gaap/2019,20190630,0,USD,,,,,q1,2020
0001775474-20-000003,EarningsPerShareDiluted,us-gaap/2018,20180331,1,USD,,,1.56,,q1,2020
0001140361-20-006788,EarningsPerShareDiluted,us-gaap/2019,20180131,4,USD,,,1.96,,q1,2020
0001025996-20-000050,DividendsCommonStock,us-gaap/2019,20181231,4,USD,EquityComponents=AccumulatedDistributionsInExcessOfNetIncome;,,183783000.0,,q1,2020
0001178913-20-000672,StockIssuedDuringPeriodValueTreasuryStock,0001178913-20-000672,20191231,4,USD,EquityComponents=StockholdersEquity;,,-2000.0,,q1,2020
0001564590-20-005562,IncomeLossFromEquityMethodInvestmentsMerger,0001564590-20-005562,20171231,4,USD,LegalEntity=ERPOP;,ERPOP,1955000.0,,q1,2020
0000930413-20-000605,LoansAndLeasesReceivableNetReportedAmount,us-gaap/2019,20191231,0,USD,FairValueByFairValueHierarchyLevel=FairValueInputsLevel3;FairValueByMeasurementBasis=EstimateOfFairValueFairValueDisclosure;FinancingReceivableRecordedInvestmentByClassOfFinancingReceivable=CommercialRealEstatePortfolioSegment;,,4300489000.0,,q1,2020
0000070858-20-000011,LongTermDebt,us-gaap/2019,20181231,0,USD,ConsolidatedEntities=Subsidiaries;DebtInstrument=BankofAmericaN.A.SeniorNotesFloating;LegalEntity=SubsidiariesBankofAmericaN.A.;LongtermDebtType=SeniorNotes;,,1770000000.0,,q1,2020
0000891014-20-000010,OperatingIncomeLoss,us-gaap/2019,20181231,4,USD,BusinessSegments=PerformanceMaterials;ConsolidationItems=OperatingSegments;,,116800000.0,,q1,2020
0001019056-20-000200,CashAndDueFromBanks,us-gaap/2019,20181231,0,USD,FairValueByMeasurementBasis=CarryingAmount;,,20987000.0,,q1,2020
0001213900-20-002587,TreasuryStockShares,us-gaap/2019,20190331,0,shares,,,752913.0,,q1,2020
0001564590-20-010254,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,us-gaap/2019,20181231,1,shares,,,17427533.0,,q1,2020
